poi_id,name,geometry,lat,lon,category,demand,method,centroid_lon,centroid_lat,dist_to_centroid_m
32479,,POINT (-3.0626740692208076 55.943549027506435),55.94354903,-3.062674069,commercial,345.51627035179854,kmeans_snap,-3.0626740684772105,55.94354902930923,8.342424037693202e-05
3300,,POINT (-3.2011676209892026 55.94351481735881),55.94351482,-3.201167621,residential,4499.8530795625775,kmeans_snap,-3.2011825953724657,55.943468182705175,5.26899591806162
6491,Arcadia,POINT (-3.1769044314790835 55.92429049139894),55.92429049,-3.176904431,commercial,1531.0563139334145,kmeans_snap,-3.177239408567536,55.92429175257823,20.869966489648917
14050,,POINT (-3.099364213663434 55.943926940142504),55.94392694,-3.099364214,residential,1.1095987620050776e-06,kmeans_snap,-3.0993593128642076,55.943946091927245,2.1513544509041953
162,inkonpaper;Pirate Studios,POINT (-3.2964029499999996 55.92979269999999),55.9297927,-3.29640295,commercial,574.3662853361843,kmeans_snap,-3.296402947169959,55.92979270247347,0.0003266855087169137
32712,,POINT (-3.185214157027199 55.94443980254517),55.9444398,-3.185214157,commercial,1220.956412288815,kmeans_snap,-3.185214157,55.9444398,0.0
32713,,POINT (-3.185265663371084 55.9456923169987),55.94569232,-3.185265663,commercial,1275.9956580350038,kmeans_snap,-3.1852586910439187,55.94568829060991,0.6238653339490952
55,Leonard Horner Hall,POINT (-3.318215975055583 55.91043558298055),55.91043558,-3.318215975,residential,459.06176620766166,kmeans_snap,-3.3182159669202926,55.91043557689611,0.0006104811805888461
32196,University of Edinburgh - Little France Campus,POINT (-3.1384950898255597 55.92217817917315),55.92217818,-3.13849509,university,696.2221843877326,kmeans_snap,-3.1383361427912297,55.92217659178096,9.904711629404856
5397,,POINT (-3.1807344809435545 55.95826464397519),55.95826464,-3.180734481,residential,106.97056421252495,kmeans_snap,-3.1807778210027244,55.95829135745261,4.012960846417656
125,University of Edinburgh - Lauriston Campus,POINT (-3.1986435007418788 55.94572216573812),55.94572217,-3.198643501,university,1268.5891098955935,kmeans_snap,-3.198643501,55.94572217,0.0
22057,,POINT (-3.1649673931398175 55.96894598449504),55.96894598,-3.164967393,residential,5856.288581747245,kmeans_snap,-3.164967391269956,55.96894597970167,0.00011265437950564999
267,Zoo Entrance,POINT (-3.2687405413622104 55.942402687879884),55.94240269,-3.268740541,commercial,908.6804966952085,kmeans_snap,-3.2686243675499194,55.94240218424061,7.234577799065117
425,,POINT (-3.1886398644516074 55.95990319120186),55.95990319,-3.188639864,residential,1982.2383077585548,kmeans_snap,-3.188639864077685,55.959903190019936,5.319625760411885e-06
6015,,POINT (-3.2032273099289705 55.935963888626056),55.93596389,-3.20322731,residential,116.02030402265183,kmeans_snap,-3.2032027391996114,55.93596424718325,1.53084382666697
14372,,POINT (-3.231358960464711 55.945337921073005),55.94533792,-3.23135896,residential,2161.228327484754,kmeans_snap,-3.2313589598726744,55.94533791997419,8.43159347807011e-06
336,,POINT (-3.177608088713216 55.953007014784085),55.95300701,-3.177608089,residential,1298.497848631076,kmeans_snap,-3.177608089,55.95300701,0.0
21856,,POINT (-3.234233172873624 55.95426849628141),55.9542685,-3.234233173,residential,35.732997690688265,kmeans_snap,-3.234510645108295,55.95415400014628,21.45861669660535
18331,,POINT (-3.2262758806914396 55.95581950238765),55.9558195,-3.226275881,residential,641.0541849687543,kmeans_snap,-3.2262758816204253,55.95581950041417,6.010541650082529e-05
754,Mainpoint,POINT (-3.2012507822228073 55.94577683745037),55.94577684,-3.201250782,commercial,3465.2911488361237,kmeans_snap,-3.201250782,55.94577684,0.0
14587,,POINT (-3.207045084042163 55.936212141755526),55.93621214,-3.207045084,residential,3121.833615473037,kmeans_snap,-3.2070450840173694,55.93621213991872,9.102683006529132e-06
11647,,POINT (-3.1180452450088745 55.957107705756705),55.95710771,-3.118045245,residential,3250.8554126014396,kmeans_snap,-3.118099236335362,55.95712935095942,4.133529231751347
31938,,POINT (-3.108124211402135 55.93374737638327),55.93374738,-3.108124211,residential,2.58993837344873,kmeans_snap,-3.106830128467463,55.9333891693381,89.908055026601
6370,,POINT (-3.1935937 55.93974895000001),55.93974895,-3.1935937,residential,7544.344300755456,kmeans_snap,-3.1935937,55.93974895,0.0
443,,POINT (-3.1932959999999997 55.9742387),55.9742387,-3.193296,residential,75.2747452275,kmeans_snap,-3.193296080412424,55.97423885509222,0.017956598858430515
183,Scottish Poetry Library,POINT (-3.1780988657695084 55.95144549737081),55.9514455,-3.178098866,library,3334.207788898413,kmeans_snap,-3.178098866,55.9514455,0.0
6472,,POINT (-3.206299894644807 55.95220304027631),55.95220304,-3.206299895,commercial,5599.192665206412,kmeans_snap,-3.2062998950010515,55.952203039996796,3.6175658188256986e-07
10447,,POINT (-3.170514616086339 55.92321121809076),55.92321122,-3.170514616,residential,2834.9868722911956,kmeans_snap,-3.1705146124311345,55.92321121657742,0.0004407671686644294
33090,St Leonard's Nursery School,POINT (-3.182772520124984 55.94685480021213),55.9468548,-3.18277252,school,766.9184225848297,kmeans_snap,-3.18277252,55.9468548,0.0
22149,,POINT (-3.2431500463112206 55.945228250311175),55.94522825,-3.243150046,residential,843.6476203076935,kmeans_snap,-3.2431500462619747,55.945228251346734,0.00015063605365147841
8013,,POINT (-3.237428874331426 55.94388095323894),55.94388095,-3.237428874,residential,1.3226686299219093e-06,kmeans_snap,-3.2372892462388085,55.94367336707974,24.66541114658393
5815,,POINT (-3.21343674274844 55.95093069826476),55.9509307,-3.213436743,commercial,2283.8862008375663,kmeans_snap,-3.213436742996151,55.95093069992893,7.906552856715318e-06
6981,,POINT (-3.2049873844851904 55.94615778288938),55.94615778,-3.204987384,residential,1.361189458612159e-06,kmeans_snap,-3.2049461957714223,55.946121876802145,4.745039996920941
30919,,POINT (-3.2035335389815804 55.96046768685074),55.96046769,-3.203533539,residential,2612.77270681371,kmeans_snap,-3.203540589629749,55.96045393904877,1.5907679292137888
6590,,POINT (-3.19072472024132 55.93930232910572),55.93930233,-3.19072472,residential,37.65255950663993,kmeans_snap,-3.1908132860683622,55.93925646591495,7.512039833681608
12833,,POINT (-3.2502233794356687 55.92739565092783),55.92739565,-3.250223379,residential,1.9130841153504978,kmeans_snap,-3.2494437790789092,55.927563182341295,52.01620617837089
10923,,POINT (-3.141965776533337 55.92055023658757),55.92055024,-3.141965777,residential,259.41746455006233,kmeans_snap,-3.141965823183515,55.92055013059327,0.012501164746619775
3488,,POINT (-3.2075920335166836 55.95773514291729),55.95773514,-3.207592034,residential,2668.1534706491634,kmeans_snap,-3.2075920339214505,55.95773513999427,4.930784592002533e-06
64,Dunkeld Flats,POINT (-3.179659144641302 55.95079634843871),55.95079635,-3.179659145,residential,1092.3922890089261,kmeans_snap,-3.17965914500002,55.950796350000736,8.20588115820793e-08
