candidate_id,centroid_lon,centroid_lat
156,-3.2104723253055467,55.9718722847218
157,-3.1545960199331957,55.92118675915863
158,-3.2481902649765204,55.974466595214345
159,-3.252085444558218,55.95872192088169
160,-3.164574261963222,55.89864533250626
161,-3.3140010544286334,55.93483566621935
162,-3.311919033827403,55.96343055509882
163,-3.0693773416461787,55.9330730935967
164,-3.2450336889700764,55.93250532308144
165,-3.2802465026403214,55.91545447486665
166,-3.196844864308297,55.94756894919263
167,-3.226496835814342,55.93152418956243
168,-3.060465766194544,55.89322474136659
169,-3.2012215368042103,55.90758188822744
170,-3.2136851621099782,55.93924028071456
171,-3.3299347486381463,55.89250984201659
172,-3.167651011588938,55.93531343649823
173,-3.189261765125066,55.92862828163287
174,-3.176316086900282,55.93986955538373
175,-3.1204525370826173,55.946700985990326
176,-3.136899445120545,55.957998457807754
177,-3.249210631085889,55.90743557059179
178,-3.287640513916252,55.937403085092534
179,-3.320887471318077,55.94594684300132
180,-3.1836692665715645,55.94776713825625
181,-3.1875263492225665,55.884912710346114
182,-3.273853318378257,55.941336636303554
183,-3.240572426637096,55.96035902970668
184,-3.285040378233156,55.904559718985816
185,-3.1364958714607014,55.901487384190105
186,-3.0955449837627445,55.93862625322214
187,-3.178563077091756,55.924653857047254
188,-3.2203343471173542,55.915317314558514
189,-3.204943450201366,55.94548914958307
190,-3.1719409228124356,55.97687640078394
191,-3.2849057671209474,55.95807456842592
192,-3.1944201976233035,55.96171930373033
193,-3.184173489499511,55.94384032123736
194,-3.1702638988430945,55.92810987026898
195,-3.1855953126823775,55.9579304701413
196,-3.2818452862704954,55.930047065700364
197,-3.232715754904843,55.91133829979393
198,-3.1497790292476116,55.90624551003087
199,-3.200890041714336,55.97334047660526
