poi_id,category,inflow,outflow,demand,inflow_per_hour,outflow_per_hour,demand_per_hour,demand_ratio
684,residential,0.03224160226902372,0.03224160226902372,0.03224160226902372,0.007155235431628795,0.007155235431628795,0.007155235431628795,0.22192555356596833
685,residential,0.004761119994359828,0.004761119994359828,0.004761119994359828,0.0010566141903750794,0.0010566141903750794,0.0010566141903750794,0.22192555352624005
686,residential,0.1425784497435414,0.1425784497435414,0.1425784497435414,0.03164180138689452,0.03164180138689452,0.03164180138689452,0.22192555357129576
687,residential,0.002597352917444793,0.002597352917444793,0.002597352917444793,0.0005764189840280428,0.0005764189840280428,0.0005764189840280428,0.22192555348742635
688,residential,0.0013398336559117395,0.0013398336559117395,0.0013398336559117395,0.0002973433257837457,0.0002973433257837457,0.0002973433257837457,0.22192555340721148
689,residential,0.025150412333325958,0.025150412333325958,0.025150412333325958,0.005581519179658901,0.005581519179658901,0.005581519179658901,0.22192555356403018
690,residential,0.041054913268606004,0.041054913268606004,0.041054913268606004,0.009111134354020715,0.009111134354020715,0.009111134354020715,0.22192555356744403
691,residential,0.0022238507039666513,0.0022238507039666513,0.0022238507039666513,0.000493529298541166,0.000493529298541166,0.000493529298541166,0.22192555347305426
692,residential,0.004725634415935464,0.004724788599852213,0.004725634415935464,0.0010557148233735073,0.001055291915331882,0.0010557148233735073,0.2234017129192422
693,residential,0.006468971659481165,0.006468971659481165,0.006468971659481165,0.001435630116577411,0.001435630116577411,0.001435630116577411,0.22192555353854
694,residential,0.008684825753701,0.008684825753701,0.008684825753701,0.0019273847630737696,0.0019273847630737696,0.0019273847630737696,0.2219255535472888
695,residential,0.3045852724487051,0.3045852724487051,0.3045852724487051,0.06759525519831693,0.06759525519831693,0.06759525519831693,0.22192555357212373
696,residential,0.0475903721938721,0.0475903721938721,0.0475903721938721,0.0105615196938629,0.0105615196938629,0.0105615196938629,0.22192555356818394
697,residential,0.0706723432449628,0.0706723432449628,0.0706723432449628,0.015683998896928755,0.015683998896928755,0.015683998896928755,0.22192555356970864
698,residential,0.0046749026419928,0.0046749026419928,0.0046749026419928,0.001037480356723293,0.001037480356723293,0.001037480356723293,0.22192555352534873
699,commercial,0.0014332565428040853,0.0014332565428040853,0.0014332565428040853,0.0003180762516736991,0.0003180762516736991,0.0003180762516736991,0.22192555341800527
700,commercial,0.21935678703344502,0.2099356525983671,0.21935678703344502,0.05401175429901711,0.05022634569752747,0.05401175429901711,0.24622786935029178
701,commercial,2.333008193877463,3.0227093197009047,3.0227093197009047,0.5110260469681526,0.688714010151777,0.688714010151777,0.22784658970108876
702,commercial,2.4771351478008423,2.043012704272556,2.4771351478008423,0.5797944865771779,0.44220733851431154,0.5797944865771779,0.23405847964802218
703,commercial,0.005346312403615816,0.005346312403615816,0.005346312403615816,0.0011864833397458123,0.0011864833397458123,0.0011864833397458123,0.22192555353133586
704,commercial,3.3494823685735726,4.31871863567023,4.31871863567023,0.7032059918474469,0.9755770373966108,0.9755770373966108,0.22589502111544327
705,commercial,0.2960022004097117,0.3661109720594244,0.3661109720594244,0.061774252425110546,0.08210253476155457,0.08210253476155457,0.22425587056157403
706,commercial,0.0032112043402384455,0.0032112043402384455,0.0032112043402384455,0.0007126483008428181,0.0007126483008428181,0.0007126483008428181,0.22192555350369741
707,commercial,0.011075757533104708,0.0104860942814078,0.011075757533104708,0.00243760729766036,0.0023196746473209684,0.00243760729766036,0.22008492783942116
708,commercial,0.07487528075838482,0.07487528075838482,0.07487528075838482,0.016616738131227254,0.016616738131227254,0.016616738131227254,0.2219255535698879
709,commercial,0.010194861375127932,0.010194861375127932,0.010194861375127932,0.0022625002542736687,0.0022625002542736687,0.0022625002542736687,0.22192555355107532
710,commercial,0.9748346520236483,0.7657812570559377,0.9748346520236483,0.21047824487119002,0.17371938720548055,0.21047824487119002,0.21591173891289636
711,commercial,0.037244301918730426,0.037244301918730426,0.037244301918730426,0.008265462320748698,0.008265462320748698,0.008265462320748698,0.22192555356689375
712,commercial,0.2616166461790162,0.23827999777174041,0.2616166461790162,0.058899244306042334,0.05557582802287199,0.058899244306042334,0.22513569058413152
713,commercial,1.2450256154304353,0.9616048107253851,1.2450256154304353,0.2798875822264987,0.2184372538205604,0.2798875822264987,0.22480467771702028
714,commercial,0.0019790904177840562,0.0019790904177840562,0.0019790904177840562,0.0004392107365374415,0.0004392107365374415,0.0004392107365374415,0.22192555346071074
715,commercial,0.37976824876932275,0.813103033302728,0.813103033302728,0.07679691502470973,0.18401270757084137,0.18401270757084137,0.22630921301963083
716,commercial,0.1917719146844489,0.15268822631068618,0.1917719146844489,0.04074389889581719,0.034637301792686155,0.04074389889581719,0.2124601976397158
717,commercial,5.510798311711257,6.319947023904612,6.319947023904612,1.1783901220310424,1.385026235497622,1.385026235497622,0.21915155779924578
718,commercial,1.4458042211891402,1.4492011584370892,1.4492011584370892,0.3159938261077008,0.31185860340058486,0.3159938261077008,0.21804690416358113
719,commercial,0.07544874641428109,0.07544874641428109,0.07544874641428109,0.01674400481436664,0.01674400481436664,0.01674400481436664,0.22192555356990495
720,commercial,0.0015858585231670165,0.0015858585231670165,0.0015858585231670165,0.0003519425306420052,0.0003519425306420052,0.0003519425306420052,0.22192555343287354
721,commercial,0.003009179572729646,0.003009179572729646,0.003009179572729646,0.0006678138424780245,0.0006678138424780245,0.0006678138424780245,0.22192555349906243
722,commercial,0.0185621407413088,0.0185621407413088,0.0185621407413088,0.0041194133595118376,0.0041194133595118376,0.0041194133595118376,0.22192555356087965
723,commercial,0.0017794076416867313,0.0017794076416867313,0.0017794076416867313,0.0003948960259131064,0.0003948960259131064,0.0003948960259131064,0.2219255534481419
724,commercial,0.001596268433848375,0.001596268433848375,0.001596268433848375,0.0003542527558326858,0.0003542527558326858,0.0003542527558326858,0.22192555343383413
725,commercial,10.035668969298603,13.597771529892295,13.597771529892295,2.1078355835412705,3.266910252813669,3.266910252813669,0.240253356635071
726,commercial,7.129652448580827,8.588450174067821,8.588450174067821,1.533547070023038,1.9472878246957928,1.9472878246957928,0.22673332035799135
727,commercial,0.0012656135997132759,0.0012656135997132759,0.0012656135997132759,0.0002808719987256997,0.0002808719987256997,0.0002808719987256997,0.22192555339750267
728,commercial,0.0052019609211992005,0.0052019609211992005,0.0052019609211992005,0.0011544480571013885,0.0011544480571013885,0.0011544480571013885,0.22192555353017332
729,commercial,0.8367373088785076,0.7134110425842732,0.8367373088785076,0.18798760254795563,0.16409811995210755,0.18798760254795563,0.22466740822121792
730,commercial,0.05310445348731144,0.05310445348731144,0.05310445348731144,0.011785235237355137,0.011785235237355137,0.011785235237355137,0.22192555356866875
731,commercial,0.001462688912574431,0.001462688912574431,0.001462688912574431,0.00032460804662794575,0.00032460804662794575,0.00032460804662794575,0.22192555342112233
