poi_id,inflow,outflow,demand,category,lat,lon
328,0.002962513157115249,0.002962513157115249,0.002962513157115249,residential,55.923942385000004,-3.0932988935
329,0.0303341468788666,0.0303341468788666,0.0303341468788666,residential,55.882626302727274,-3.116689366727273
330,0.010889241650075656,0.010889241650075656,0.010889241650075656,residential,55.884277606666664,-3.115920919
331,0.010062477440087267,0.010062477440087267,0.010062477440087267,residential,55.88321015333333,-3.1132896100000003
332,0.0613410120968305,0.0613410120968305,0.0613410120968305,residential,55.95530038477273,-3.164440702818182
333,0.0023163390896746203,0.0023163390896746203,0.0023163390896746203,residential,55.92628216,-3.272494398
334,1.6739466347964564,1.4487002583981055,1.6739466347964564,residential,55.965784604999996,-3.23240034825
335,0.129413515776238,0.129413515776238,0.129413515776238,residential,55.928160590697665,-3.156293724860465
336,0.019863328752364788,0.019863328752364788,0.019863328752364788,residential,55.935968540000005,-3.2419243633333337
337,0.0970973066529057,0.0970973066529057,0.0970973066529057,residential,55.92829258947368,-3.2643530366315794
338,0.0488088249490745,0.0488088249490745,0.0488088249490745,residential,55.931578346842095,-3.264045504894737
339,0.0064876083984192765,0.0064876083984192765,0.0064876083984192765,residential,55.93269900666667,-3.266715122333333
340,0.006209898719634543,0.006209898719634543,0.006209898719634543,residential,55.93381169666666,-3.2643296599999996
341,20.919280174787758,15.07286317145961,20.919280174787758,residential,55.95682664954954,-3.1204002265495503
342,0.1026538004234525,0.09648165110919144,0.1026538004234525,residential,55.961531168823534,-3.313660637
343,0.0677549828325574,0.05889083107124448,0.0677549828325574,residential,55.96080747714286,-3.3078546014285712
344,1.3096647313532648,1.3096647313532648,1.3096647313532648,residential,55.89611792465162,-3.3196648366741903
345,0.08072525867264309,0.08072525867264309,0.08072525867264309,residential,55.89239838,-3.321131692
346,0.2100605712495114,0.2100605712495114,0.2100605712495114,residential,55.89322143,-3.3190986694999998
347,0.05230048234957495,0.05230048234957495,0.05230048234957495,residential,55.89081632,-3.324477672
348,0.001714046645449286,0.001714046645449286,0.001714046645449286,residential,55.93125506,-3.044855969
349,0.0523726343969953,0.0523726343969953,0.0523726343969953,residential,55.939967657,-3.0513996108
350,0.0046044801161547,0.0046044801161547,0.0046044801161547,residential,55.896490623333335,-3.1129761190000003
351,0.011034890103668295,0.011034890103668295,0.011034890103668295,residential,55.900722048,-3.1262830578
352,0.0032594786407658806,0.0032594786407658806,0.0032594786407658806,residential,55.92485758,-3.318514058
353,0.3260520095750521,0.2970293799685024,0.3260520095750521,residential,55.9261403,-3.31670715
354,0.007508435630480406,0.007508435630480406,0.007508435630480406,residential,55.91180946666666,-3.3110034046666663
355,0.006572080934290182,0.006572080934290182,0.006572080934290182,residential,55.8937015025,-3.306979386
356,0.002606269976424572,0.002606269976424572,0.002606269976424572,residential,55.8780184,-3.33126563
357,0.0025601489065388673,0.0025601489065388673,0.0025601489065388673,residential,55.87750456,-3.329347057
358,0.002064140821508386,0.002064140821508386,0.002064140821508386,residential,55.87690224,-3.326148113
359,0.0017010856737703374,0.0017010856737703374,0.0017010856737703374,residential,55.88929684,-3.323178972
360,0.0015944160565974504,0.0015944160565974504,0.0015944160565974504,residential,55.87042742,-3.332899694
361,0.0494965034099508,0.0494965034099508,0.0494965034099508,residential,55.96679980766666,-3.2627937184333335
362,1.681902787835173,1.6418563673807476,1.681902787835173,residential,55.94081509666666,-3.225089560666667
363,0.005364587423212865,0.005364587423212865,0.005364587423212865,residential,55.905729175,-3.04660145675
364,0.08866459520656815,0.068426400147465,0.08866459520656815,residential,55.93858088,-3.329165851
365,0.003267492025148916,0.003267492025148916,0.003267492025148916,residential,55.94655431,-3.317551372
366,0.0023806420905817666,0.0023806420905817666,0.0023806420905817666,residential,55.9485824,-3.323996128
367,0.07504142815085209,0.0590310228144738,0.07504142815085209,residential,55.94676679,-3.327304686
368,2.4122095285280603,3.8748832587340063,3.8748832587340063,residential,55.94673936,-3.18744524
369,0.005191299647195489,0.005191299647195489,0.005191299647195489,residential,55.91713253,-3.099520881
370,0.014845846832448125,0.014845846832448125,0.014845846832448125,residential,55.91168132399999,-3.0861369492
371,0.005612602902314994,0.005612602902314994,0.005612602902314994,residential,55.88812283000001,-3.143922214
372,0.005252283440319588,0.005252283440319588,0.005252283440319588,residential,55.88388237,-3.1443401499999997
373,0.004260570674885818,0.004260570674885818,0.004260570674885818,residential,55.907320285,-3.0861381765
374,3.506799630625112,3.668420847902891,3.668420847902891,residential,55.943453574,-3.2012379175999994
375,0.02388131506014238,0.02388131506014238,0.02388131506014238,residential,55.864622455,-3.1863167294999997
376,0.6149010397994985,0.4740957140316164,0.6149010397994985,residential,55.962866635,-3.2045668725
377,0.0178354435747074,0.0178354435747074,0.0178354435747074,residential,55.962552100714284,-3.208313215642857
378,0.6224590717539806,0.47008089512612067,0.6224590717539806,residential,55.95705883000001,-3.2113837050000003
379,0.018118198300848543,0.018118198300848543,0.018118198300848543,residential,55.96708741857142,-3.2304496965714287
380,0.7388007209958957,0.7388007209958957,0.7388007209958957,residential,55.94981046837697,-3.144883265715532
381,0.021165494233423444,0.021165494233423444,0.021165494233423444,residential,55.897285499999995,-3.0528476854999997
382,0.1267994217245678,0.1267994217245678,0.1267994217245678,residential,55.868634311666675,-3.09367613275
383,0.019935009667454307,0.019935009667454307,0.019935009667454307,residential,55.86563769,-3.0908685030000003
384,3.5106352121249786,2.6627420690928654,3.5106352121249786,residential,55.95794252,-3.2077268620000003
385,0.003539612889270359,0.003539612889270359,0.003539612889270359,residential,55.91927449,-3.291535499
386,0.015403180139455899,0.015403180139455899,0.015403180139455899,residential,55.962574565,-3.15473394025
387,0.08769057442376402,0.08769057442376402,0.08769057442376402,residential,55.96393828575757,-3.1481836118484847
388,0.003697683356190799,0.003697683356190799,0.003697683356190799,residential,55.90273505,-3.282207799
389,0.4553507632804028,0.4553507632804028,0.4553507632804028,residential,55.90917823728097,-3.2652883916797584
390,0.008372666333654074,0.008372666333654074,0.008372666333654074,residential,55.96123076,-3.1530148540000003
391,0.0382566635584379,0.0382566635584379,0.0382566635584379,residential,55.922867150714296,-3.066166622035714
392,0.0461730027045443,0.0461730027045443,0.0461730027045443,residential,55.913567667894746,-3.0826493121578946
393,0.1220439420427556,0.1220439420427556,0.1220439420427556,residential,55.87828647954546,-3.1457709014545454
394,0.041354742094033746,0.041354742094033746,0.041354742094033746,residential,55.92531825166666,-3.262674435111111
395,0.0564174345784629,0.0564174345784629,0.0564174345784629,residential,55.922550817428565,-3.2846406419142866
396,0.0015042904936012254,0.0015042904936012254,0.0015042904936012254,residential,55.9265007,-3.22416375
397,0.6426359734421229,0.6589676409664823,0.6589676409664823,residential,55.95463169,-3.224983012
398,0.0941552367234329,0.0941552367234329,0.0941552367234329,residential,55.93153406521738,-3.2386178707826083
399,0.0374978504337075,0.0374978504337075,0.0374978504337075,residential,55.920214054999995,-3.2986122865416667
400,0.011629688576769676,0.011629688576769676,0.011629688576769676,residential,55.8781857,-3.185140815
401,0.056263610983014536,0.056263610983014536,0.056263610983014536,residential,55.8768305275,-3.18216749425
402,0.01087135582146247,0.01087135582146247,0.01087135582146247,residential,55.87458635,-3.193321713
403,0.0053204360818541905,0.0053204360818541905,0.0053204360818541905,residential,55.866482932500006,-3.1976668022499997
404,0.06727788137879222,0.06727788137879222,0.06727788137879222,residential,55.868512669999994,-3.171718455
405,0.0013189278046380375,0.0013189278046380375,0.0013189278046380375,residential,55.865658,-3.171471831
406,0.013574558337781926,0.013574558337781926,0.013574558337781926,residential,55.86688612,-3.173675591
407,0.00515568991388362,0.00515568991388362,0.00515568991388362,residential,55.9352099,-3.234794041
408,0.0306362695614162,0.0306362695614162,0.0306362695614162,residential,55.91300607631579,-3.149572850052632
409,0.003276234031868318,0.003276234031868318,0.003276234031868318,residential,55.90736082,-3.160519651
410,0.064552190133754,0.064552190133754,0.064552190133754,residential,55.90623136894736,-3.1479255851315786
411,0.0280184181003966,0.0280184181003966,0.0280184181003966,residential,55.90469639333333,-3.138492172666667
412,0.015641149156173616,0.015641149156173616,0.015641149156173616,residential,55.90488219999999,-3.1292444215714283
413,0.003980140613742318,0.003980140613742318,0.003980140613742318,residential,55.97188394333333,-3.3272712406666667
414,0.0014364573265060942,0.0014364573265060942,0.0014364573265060942,residential,55.9710812,-3.325888112
415,3.4549600368668685,3.7953844864231896,3.7953844864231896,residential,55.9703200325,-3.332974671
416,0.865588993135688,0.9505334149509428,0.9505334149509428,residential,55.97188229,-3.331672139
417,0.019712284447580972,0.019712284447580972,0.019712284447580972,residential,55.903470568,-3.1732605474000004
418,0.0798127852711911,0.0798127852711911,0.0798127852711911,residential,55.965574016666665,-3.1639642313333334
419,0.00419847196793073,0.00419847196793073,0.00419847196793073,residential,55.90503091,-3.176205123
420,0.0337570064700434,0.0337570064700434,0.0337570064700434,residential,55.9060684,-3.1533511978571434
421,1.8254144218604507,1.8413379336039655,1.8413379336039655,residential,55.947569575,-3.196849265
422,0.001381832557574326,0.001381832557574326,0.001381832557574326,residential,55.9653462,-3.172053077
423,0.008477186717352089,0.008477186717352089,0.008477186717352089,residential,55.906553815,-3.1558540885
424,0.0017217252878987865,0.0017217252878987865,0.0017217252878987865,residential,55.94948431,-3.196266305
425,0.2028944686064381,0.2028944686064381,0.2028944686064381,residential,55.90135820049383,-3.138347281358025
426,0.002861824487823611,0.002861824487823611,0.002861824487823611,residential,55.90483664,-3.136445949
427,0.013011156924335542,0.013011156924335542,0.013011156924335542,residential,55.93905593,-3.0578998325
428,0.1736825976317312,0.1736825976317312,0.1736825976317312,residential,55.93385803538462,-3.2310504816153838
429,1.3560036500104957,1.6977397934669054,1.6977397934669054,residential,55.958859511111115,-3.1827472294444443
430,0.4532008900240252,0.4532008900240252,0.4532008900240252,residential,55.89318725191275,-3.0526224270167783
431,0.0017661975822493023,0.0017661975822493023,0.0017661975822493023,residential,55.86408648,-3.070799013
432,0.007648271244379451,0.007648271244379451,0.007648271244379451,residential,55.8746125,-3.068093334
433,0.0038555171322787085,0.0038555171322787085,0.0038555171322787085,residential,55.87592308,-3.068734799
434,5.4036137456050195,4.647150950512928,5.4036137456050195,residential,55.95801446800001,-3.1751069409
435,0.0423435990448383,0.0423435990448383,0.0423435990448383,residential,55.90119848285715,-3.1643583830476185
