poi_id,category,inflow,outflow,demand,inflow_per_hour,outflow_per_hour,demand_per_hour,demand_ratio
0,library,0.002516747645059371,0.002516747645059371,0.002516747645059371,0.0005585306143329406,0.0005585306143329406,0.0005585306143329406,0.2219255534846598
1,library,5.492165479003797e-05,5.122943722732571e-05,5.492165479003797e-05,1.2111269868816823e-05,1.0897578182513408e-05,1.2111269868816823e-05,0.22051902286262898
2,library,0.020199913657199375,0.016184296188873987,0.020199913657199375,0.004306387603067164,0.003704524410444331,0.004306387603067164,0.2131884163435101
3,library,0.9322803124859812,1.3511645494940605,1.3511645494940605,0.1986893546746939,0.2886791661998571,0.2886791661998571,0.21365211684079374
4,library,0.003338229852109749,0.003338229852109749,0.003338229852109749,0.0007408385078827974,0.0007408385078827974,0.0007408385078827974,0.2219255535063485
5,library,0.005574378150483089,0.005574378150483089,0.005574378150483089,0.0012370969568704204,0.0012370969568704204,0.0012370969568704204,0.2219255535330492
6,library,0.0030469078387273065,0.0030469078387273065,0.0030469078387273065,0.0006761867087949781,0.0006761867087949781,0.0006761867087949781,0.22192555350000207
7,library,0.003223000018684807,0.003223000018684807,0.003223000018684807,0.0007152660633118927,0.0007152660633118927,0.0007152660633118927,0.22192555350398108
8,library,0.607193692017069,0.5695476319400178,0.607193692017069,0.134574945754273,0.12233783595425426,0.134574945754273,0.221634294827734
9,library,1.6394815142926584,2.2288310602134374,2.2288310602134374,0.35355109603133134,0.45269399094122054,0.45269399094122054,0.2031082566202512
10,library,0.4525311649641149,0.965464678142799,0.965464678142799,0.09157025567160772,0.21848038405684725,0.21848038405684725,0.2262955745588718
11,library,0.0036326422629785428,0.0036326422629785428,0.0036326422629785428,0.0008061761451436662,0.0008061761451436662,0.0008061761451436662,0.22192555351176416
12,library,0.0034205950095049244,0.0034205950095049244,0.0034205950095049244,0.0007591174410329472,0.0007591174410329472,0.0007591174410329472,0.2219255535079821
13,library,7.659137947757537,8.816863056365655,8.816863056365655,1.7158658808032705,1.8351077438751162,1.8351077438751162,0.20813612870509374
14,library,0.19776032210456393,0.250392100277279,0.250392100277279,0.03634245097297485,0.06453413085261679,0.06453413085261679,0.2577322957908629
15,library,0.0023496699507980297,0.0023496699507980297,0.0023496699507980297,0.0005214518045444009,0.0005214518045444009,0.0005214518045444009,0.22192555347842455
16,library,0.0035535075257828257,0.0035535075257828257,0.0035535075257828257,0.0007886141247846357,0.0007886141247846357,0.0007886141247846357,0.22192555351039567
17,library,0.003870191494214056,0.003870191494214056,0.003870191494214056,0.0008588943897862765,0.0008588943897862765,0.0008588943897862765,0.22192555351547846
18,library,0.001601141896606335,0.001601141896606335,0.001601141896606335,0.00035533430175307783,0.00035533430175307783,0.00035533430175307783,0.22192555343426668
19,library,0.049836207362442216,0.0401239053811208,0.049836207362442216,0.010609733492315983,0.00909117220617663,0.010609733492315983,0.21289207292485193
20,library,0.004279396666206067,0.004279396666206067,0.004279396666206067,0.0009497074741055219,0.0009497074741055219,0.0009497074741055219,0.22192555352097493
21,library,0.0017223421432705857,0.0017223421432705857,0.0017223421432705857,0.00038223173358724,0.00038223173358724,0.00038223173358724,0.2219255534440375
22,library,0.5392491681304732,0.5308882458168097,0.5392491681304732,0.10629780425013274,0.12588162607689432,0.12588162607689432,0.23343870239629816
23,library,0.00258331880190096,0.00258331880190096,0.00258331880190096,0.000573304455167029,0.000573304455167029,0.000573304455167029,0.2219255534869455
24,library,1.8993841289374616,1.838744024812378,1.8993841289374616,0.4380883920200852,0.37754197431788555,0.4380883920200852,0.2306476006330149
25,library,0.01706203349199086,0.01706203349199086,0.01706203349199086,0.003786501227788597,0.003786501227788597,0.003786501227788597,0.2219255535598441
26,library,1.7841953953541239,1.9468861111677813,1.9468861111677813,0.40671564163396073,0.36999269932352946,0.40671564163396073,0.20890571836777633
27,library,0.2934601771370323,0.3143756719781574,0.3143756719781574,0.06396522192266008,0.0751547499104624,0.0751547499104624,0.23906032371183306
28,library,0.02153934171954261,0.02153934171954261,0.02153934171954261,0.004780130334704333,0.004780130334704333,0.004780130334704333,0.2219255535625494
29,library,1.976961170608923,1.6127651566423629,1.976961170608923,0.45210369718662524,0.3665401991977981,0.45210369718662524,0.2286861795303467
30,library,0.0013262479208719369,0.0013262479208719369,0.0013262479208719369,0.00029432830401431096,0.00029432830401431096,0.00029432830401431096,0.22192555340549022
31,library,0.11183402294085065,0.10086256799779174,0.11183402294085065,0.025188454486784896,0.019944903879830358,0.025188454486784896,0.2252306929876064
32,library,0.011062265967433581,0.009693195153749352,0.011062265967433581,0.002643568295366085,0.002175742145691079,0.002643568295366085,0.23897168111032271
33,library,0.8577096163270947,0.7751879693991782,0.8577096163270947,0.20171756922666734,0.1610059484646823,0.20171756922666734,0.23518165750575598
34,library,0.0022876371905186663,0.0022876371905186663,0.0022876371905186663,0.0005076851498796218,0.0005076851498796218,0.0005076851498796218,0.22192555347580745
35,library,0.8781524267326053,0.8494020867363725,0.8781524267326053,0.1474159140416764,0.23191207808200864,0.23191207808200864,0.26409091522372014
36,library,0.007299387852161312,0.007299387852161312,0.007299387852161312,0.0016199206898338044,0.0016199206898338044,0.0016199206898338044,0.2219255535424424
37,library,0.004765927712111592,0.004765927712111592,0.004765927712111592,0.001057681145798542,0.001057681145798542,0.001057681145798542,0.221925553526283
38,library,3.036185811312732,2.3028480612731923,3.036185811312732,0.6689205222315848,0.5302281259912028,0.6689205222315848,0.22031606884499225
39,library,0.0020444069542200328,0.0020444069542200328,0.0020444069542200328,0.00045370614504346607,0.00045370614504346607,0.00045370614504346607,0.22192555346429801
40,library,0.005565504438198938,0.005565504438198938,0.005565504438198938,0.001235127653359355,0.001235127653359355,0.001235127653359355,0.22192555353295723
41,library,0.0011594185876389802,0.0011594185876389802,0.0011594185876389802,0.0002573046118844676,0.0002573046118844676,0.0002573046118844676,0.22192555338146913
42,library,0.0023962839487593006,0.0023962839487593006,0.0023962839487593006,0.0005317966418462014,0.0005317966418462014,0.0005317966418462014,0.2219255534802621
43,library,0.08115476423772763,0.09068878918496091,0.09068878918496091,0.01773632759171326,0.020540734052207518,0.020540734052207518,0.2264969489237301
44,school,0.020385130351665785,0.020385130351665785,0.020385130351665785,0.004523981337948114,0.004523981337948114,0.004523981337948114,0.2219255535619623
45,school,0.0022773982442165523,0.0022773982442165523,0.0022773982442165523,0.0005054128660535384,0.0005054128660535384,0.0005054128660535384,0.22192555347537815
46,school,0.004261394522439008,0.004261394522439008,0.004261394522439008,0.0009457123383845926,0.0009457123383845926,0.0009457123383845926,0.221925553520773
47,school,0.02305703345242968,0.02305703345242968,0.02305703345242968,0.0051169449126782325,0.0051169449126782325,0.0051169449126782325,0.22192555356322732
48,school,0.21030270618708208,0.14584863577087215,0.21030270618708208,0.04570140985282105,0.03471564142058659,0.04570140985282105,0.21731251433326046
49,school,0.0014303733189630992,0.0014303733189630992,0.0014303733189630992,0.00031743639062676833,0.00031743639062676833,0.00031743639062676833,0.22192555341773124
50,school,0.0013218599014872886,0.0013218599014872886,0.0013218599014872886,0.0002933544903832502,0.0002933544903832502,0.0002933544903832502,0.22192555340490872
51,school,0.1128262620760711,0.09684849032521362,0.1128262620760711,0.02519928669143015,0.020871022793772252,0.02519928669143015,0.22334593229913646
52,school,0.008935674858178626,0.008935674858178626,0.008935674858178626,0.0019830545894482404,0.0019830545894482404,0.0019830545894482404,0.22192555354800858
53,school,0.00821844173780211,0.00821844173780211,0.00821844173780211,0.0018238822321679532,0.0018238822321679532,0.0018238822321679532,0.2219255535458472
54,school,0.0031776185986050745,0.0031776185986050745,0.0031776185986050745,0.0007051947665387701,0.0007051947665387701,0.0007051947665387701,0.22192555350299567
55,school,0.002662013016116293,0.002662013016116293,0.002662013016116293,0.0005907687122197312,0.0005907687122197312,0.0005907687122197312,0.22192555348947895
56,school,0.016099219675264814,0.016099219675264814,0.016099219675264814,0.003572828238524052,0.003572828238524052,0.003572828238524052,0.22192555355906451
57,school,0.007601480179338194,0.007601480179338194,0.007601480179338194,0.001686962696772691,0.001686962696772691,0.001686962696772691,0.22192555354365692
58,school,0.004000678797790532,0.004000678797790532,0.004000678797790532,0.0008878528568668653,0.0008878528568668653,0.0008878528568668653,0.22192555351738735
59,school,0.0072107101640159574,0.0072107101640159574,0.0072107101640159574,0.0016002408448024942,0.0016002408448024942,0.0016002408448024942,0.2219255535420557
60,school,0.002204970920169241,0.002204970920169241,0.002204970920169241,0.0004893393920706034,0.0004893393920706034,0.0004893393920706034,0.22192555347220588
61,school,0.0012646136043362591,0.0012646136043362591,0.0012646136043362591,0.00028065007419803424,0.00028065007419803424,0.00028065007419803424,0.22192555339732387
